question,answer,model_answer,id,clean_model_answer,is_correct
در چه سالی مسابقات جام جهانی برای اولین بار از طریق تلویزیون پخش شدند؟,۱۹۵۴,"<Think>اولین باری که مسابقات جام جهانی فوتبال از طریق تلویزیون پخش شد، در سال ۱۹۵۴ بود.</Think>
<ANSWER>سال ۱۹۵۴</ANSWER>",1606689,سال ۱۹۵۴,True
ژاپنی‌ها چگونه در ساخت کاغذ از گیاهان استفاده می‌کنند؟,,"ژاپنی‌ها برای ساخت کاغذ به‌طور سنتی از الیاف گیاهانی مانند کوزو (توت کاغذی)، گامپی و میتسوماتا استفاده می‌کنند. این فرایند شامل مراحل زیر است:
1.  برداشت و آماده‌سازی ساقه گیاهان (معمولاً در زمستان).
2.  بخارپز کردن و پوست کندن ساقه‌ها.
3.  جدا کردن پوست سفید داخلی.
4.  جوشاندن الیاف در آب قلیایی برای حذف ناخالصی‌ها و نرم کردن آن‌ها.
5.  شستشوی الیاف در آب جاری و تمیز کردن آن‌ها.
6.  کوبیدن الیاف با چکش برای جداسازی و نرم کردن بیشتر آن‌ها.
7.  مخلوط کردن الیاف کوبیده شده با آب و ماده‌ای لزج به نام «نِری» (معمولاً از ریشه گیاه تورورو آئویی) در یک حوضچه. نری به پخش یکنواخت الیاف و جلوگیری از چسبیدن آن‌ها به هم کمک می‌کند.
8.  با استفاده از یک قالب توری (سوداره یا کتا) الیاف را از مخلوط برمی‌دارند تا ورقه‌های نازکی از کاغذ تشکیل شود.
9.  ورقه‌های کاغذ را روی تخته‌های چوبی یا فلزی قرار داده و در آفتاب خشک می‌کنند.",1622508,"ژاپنی‌ها برای ساخت کاغذ به‌طور سنتی از الیاف گیاهانی مانند کوزو (توت کاغذی)، گامپی و میتسوماتا استفاده می‌کنند. این فرایند شامل مراحل زیر است:
1.  برداشت و آماده‌سازی ساقه گیاهان (معمولاً در زمستان).
2.  بخارپز کردن و پوست کندن ساقه‌ها.
3.  جدا کردن پوست سفید داخلی.
4.  جوشاندن الیاف در آب قلیایی برای حذف ناخالصی‌ها و نرم کردن آن‌ها.
5.  شستشوی الیاف در آب جاری و تمیز کردن آن‌ها.
6.  کوبیدن الیاف با چکش برای جداسازی و نرم کردن بیشتر آن‌ها.
7.  مخلوط کردن الیاف کوبیده شده با آب و ماده‌ای لزج به نام «نِری» (معمولاً از ریشه گیاه تورورو آئویی) در یک حوضچه. نری به پخش یکنواخت الیاف و جلوگیری از چسبیدن آن‌ها به هم کمک می‌کند.
8.  با استفاده از یک قالب توری (سوداره یا کتا) الیاف را از مخلوط برمی‌دارند تا ورقه‌های نازکی از کاغذ تشکیل شود.
9.  ورقه‌های کاغذ را روی تخته‌های چوبی یا فلزی قرار داده و در آفتاب خشک می‌کنند.",False
چه کسانی نشان دادند که نسبت حجمی هیدروژن نسبت به اکسیژن در آب ۲ به ۱ است؟,ژوزف لویی گیلوساک و الکساندر فون هومبولت,جوزف لویی گیلوساک و الکساندر فون هومبولت,1624574,جوزف لویی گیلوساک و الکساندر فون هومبولت,True
مخالفان رضاشاه او را مسئول برباد رفتن چه چیزی در ایران می‌دانند؟,مشروطیت,"<Think>رضاشاه در دوران حکومت خود قراردادها و امتیازاتی را با کشورهای خارجی، به ویژه در زمینه نفت، منعقد کرد. مخالفان او، این اقدامات را به معنای از دست رفتن استقلال و منابع ملی ایران، به خصوص در حوزه اقتصادی، می‌دانستند.</Think>
<ANSWER>استقلال کشور و منابع ملی</ANSWER>",1637164,استقلال کشور و منابع ملی,False
سلطان درجهٔ نظامی برابر با چیست؟,سرهنگ,"<Think>سلطان بالاترین مقام حکومتی و نظامی در بسیاری از جوامع اسلامی بود. درجهٔ نظامی برابر با سلطان، که فرماندهی کل قوا را بر عهده دارد، ژنرال یا فرمانده کل است.</Think>
<ANSWER>ژنرال</ANSWER>",1637291,ژنرال,False
کلیسای کاتولیک به چند آیین اصلی کلیسا باور دارد؟,هفت,"<Think>کلیسای کاتولیک به چندین آیین اصلی، از جمله آیین لاتین (رومی) و آیین‌های متعدد شرقی (مانند بیزانسی، قبطی، سریانی و غیره) باور دارد. تعداد دقیق این آیین‌ها بیشتر از ۲۰ آیین است.</Think>
<ANSWER>بیش از ۲۰ آیین اصلی</ANSWER>",1630217,بیش از ۲۰ آیین اصلی,False
سؤال همیشگی والدینی که علاقمند هستند فرزندانشان شنا یاد بگیرند چیست؟,چه موقع باید آموزش شنا را شروع کرد,بهترین سن برای آموزش شنا به کودک چه سنی است؟,1645688,بهترین سن برای آموزش شنا به کودک چه سنی است؟,True
چه کسی شنای پروانه را ابداع کرد؟,,هنری مایر,1627663,هنری مایر,False
پیش از وقوع مهاجرت گسترده در جریان قرن بیستم و پس از آن، جمعیت خوزستان غالباً از چند گروه زبانی تشکیل می‌شد؟,دو گروه زبانی,"<Think>پیش از مهاجرت‌های گسترده قرن بیستم، جمعیت خوزستان غالباً از سه گروه زبانی عمده تشکیل می‌شد: عربی‌زبان‌ها، لرزبان‌ها و فارسی‌زبان‌ها (که شامل بختیاری‌ها نیز می‌شوند).</Think>
<ANSWER>سه گروه زبانی: عربی، لری و فارسی</ANSWER>",1614183,سه گروه زبانی: عربی، لری و فارسی,False
رضاشاه پهلوی در چه سال‌هایی پادشاه ایران بود؟,از ۱۳۰۴ تا ۱۳۲۰ خورشیدی,<ANSWER>۱۳۰۴ تا ۱۳۲۰ خورشیدی</ANSWER>,1637104,۱۳۰۴ تا ۱۳۲۰ خورشیدی,True
ناصرالدین شاه در چه سالی از دنیا رفت؟,,سال ۱۸۹۶ میلادی,1604009,سال ۱۸۹۶ میلادی,False
نوار سیلیسیمی چیست؟,,نوار سیلیسیمی نوعی آشکارساز ذرات است که از نوارهای باریک سیلیسیم ساخته شده و برای ردیابی ذرات باردار مورد استفاده قرار می‌گیرد.,1624866,نوار سیلیسیمی نوعی آشکارساز ذرات است که از نوارهای باریک سیلیسیم ساخته شده و برای ردیابی ذرات باردار مورد استفاده قرار می‌گیرد.,False
فرهنگ بودایی در کدام قرن به رشد و شکوفایی رسید؟,قرن هشتم,"<Think>فرهنگ بودایی از قرن ۶ پیش از میلاد آغاز شد. دوران رشد و شکوفایی آن در هند، به‌ویژه در دوره امپراتوری گوپتا (قرن ۴ تا ۶ میلادی) بود. در این دوره، توسعه‌های فکری، هنری و ساخت مراکز بزرگ آموزشی بودایی مانند نالاندا به اوج خود رسید. بنابراین، قرن ۵ میلادی را می‌توان اوج شکوفایی فرهنگ بودایی در هند دانست.</Think>
<ANSWER>قرن پنجم میلادی</ANSWER>",1622780,قرن پنجم میلادی,False
دیگر چهرهٔ شاخص کودتا اسفند 1299 که بود؟,سید ضیاءالدین طباطبایی,<ANSWER>سیدضیاءالدین طباطبایی</ANSWER>,1637549,سیدضیاءالدین طباطبایی,True
 در چه سالی برای اولین بار مسابقات جام جهانی دارای مرحله گروهی شدند؟,۱۹۳۴,<ANSWER>۱۹۵۰</ANSWER>,1606631,۱۹۵۰,False
چه کشورهایی از قاره اروپا یک بار میزبان مسابقات جام جهانی بوده‌اند؟,سوئیس ، سوئد ، انگلستان ،اسپانیا ، آلمان ،روسیه و آلمان غربی,"<Think>من باید کشورهایی را که در قاره اروپا قرار دارند و تاکنون میزبان جام جهانی فوتبال بوده‌اند، شناسایی کنم. این کشورها عبارتند از: ایتالیا، فرانسه، سوئیس، سوئد، انگلستان، آلمان (به عنوان آلمان غربی و آلمان)، اسپانیا و روسیه.</Think>
<ANSWER>ایتالیا، فرانسه، سوئیس، سوئد، انگلستان، آلمان، اسپانیا و روسیه</ANSWER>",1606460,ایتالیا، فرانسه، سوئیس، سوئد، انگلستان، آلمان، اسپانیا و روسیه,False
در بازه 1996 تا 2006 چند نفر از گیلان مهاجرت کردند؟,۱۷۷٬۷۰۷ نفر,"<Think>این یک سوال آماری دقیق است و من به اطلاعات و آمار خاص مهاجرت استانی در بازه زمانی مشخص دسترسی ندارم.</Think>
<ANSWER>اطلاعاتی در این زمینه در دسترس نیست.</ANSWER>",1609910,اطلاعاتی در این زمینه در دسترس نیست.,False
به چه دلیل رشته بدن‌سازی در سال ۲۰۱۰ از برنامه رقابت‌های بازی‌های آسیایی کنار گذاشته شد؟,به دنبال انتقاد از نحوه و کیفیت داوری در رقابت‌های رشتهٔ بدن‌سازی در بازی‌های سال ۲۰۰۶,"<Think>رشته بدن‌سازی در سال ۲۰۱۰ از برنامه رقابت‌های بازی‌های آسیایی حذف شد. دلیل اصلی این حذف به مسائل مربوط به دوپینگ و عدم شفافیت و اعتبار در فدراسیون‌های مربوطه بازمی‌گردد.</Think>
<ANSWER>مسائل مربوط به دوپینگ و عدم شفافیت و اعتبار در فدراسیون‌های آن.</ANSWER>",1648645,مسائل مربوط به دوپینگ و عدم شفافیت و اعتبار در فدراسیون‌های آن.,False
